path,transcript
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36520649.wav,ქსნის ერისთავთა შთამომავალი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36520654.wav,მარი სკლოდოვსკა-კიურის შრომები რადიოაქტიურ ნივთიერებათა შესწავლის შესახებ საფუძვლად დაედო ფიზიკისა და ქიმიის ახალ დარგებს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36520671.wav,"მათ ღვთისმშობლის შესამოსელი დაინაწილეს, როგორც სიწმინდე."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36520672.wav,"როგორც ირკვევა, ძაღლები ცოდნას გამოცდილებასთან ერთად იძენენ."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36520673.wav,ისინიც სვამენ ელექსირს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36520788.wav,იგი მეგობრებმა შეიფარეს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36520789.wav,"ელიზაბეტს მამისგან მემკვიდრეობით ომალის საჰერცოგო ერგო, რაც ქორწინების შემდეგ მისი ქმრის საკუთრება გახდა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36520792.wav,"თუკი გამარჯვებული აქაც არ გამოვლინდა, მაშინ ინიშნება თერთმეტრიანების სერია, სადაც ვლინდება გამარჯვებული."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36520795.wav,ხელშეკრულება ძალაში იყო პირველი მსოფლიო ომის დასრულებამდე.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36520796.wav,განსაკუთრებით მნიშვნელოვანია მისი გრამატიკული თხზულებანი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36520815.wav,ფეს-ელ-ბალი იუნესკოს მსოფლიო მემკვიდრეობის ძეგლთა სიაშია შესული.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36520816.wav,ახალი სტანიცის მთავარ ქუჩას ეწოდა დონეცის პროსპექტი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36520819.wav,შეიცავს მწვავე თეთრ რძეწვენს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36520821.wav,"მას ასევე ჰყავდა მოსწავლეები, რომელთაც მუსიკის გარდა სხვადასხვა სფეროში გაითქვეს სახელი."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521014.wav,"განათლება მიიღო როგორც სამშობლოში, ასევე საფრანგეთში, დაამთავრა ჟენევის უნივერსიტეტი პოლიტიკური მეცნიერების სპეციალობით."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521016.wav,მონეტა დაცულია ბრიტანეთის მუზეუმში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521047.wav,ნული
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521048.wav,ცხრა
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521049.wav,ოთხი
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521051.wav,ორი
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521102.wav,შვიდი
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521103.wav,სამი
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521104.wav,რვა
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521105.wav,არა
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521106.wav,დიახ
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521128.wav,"ეს მოხდა მონტგომერში, ალაბამაში, სადაც ქალაქის ავტობუსები იყო განაწილებული."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521141.wav,ხუთი
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521142.wav,ერთი
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521144.wav,მათ მრავალწლიან ბედნიერ ქორწინებაში ექვსი შვილი შეეძინათ.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521156.wav,უკეთ უსხლდებოდეს მტაცებელს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521157.wav,"პოზიტიური მშვიდობა ესაა გრძელვადიანი, მდგრადი მშვიდობა, რომელიც ეფუძნება სამართლიანობას ყველა ადამიანისთვის."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521159.wav,დასავლეთით და სამხრეთით გადის ჩადის სახელმწიფო საზღვარი კამერუნთან.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521165.wav,მეჰმედ-ფაშა იყო სოკოლუ მეჰმედ-ფაშას ბიძაშვილი და უფლისწულის მასწავლებელი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521167.wav,გიორგი ბოჭორიძის პირადი არქივი დაცულია საქართველოს ხელნაწერთა ეროვნულ ცენტრში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521169.wav,ფინურად მხოლოდ აღმოსავლეთით რამდენიმე მცირე საზოგადოებაში საუბრობენ.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521182.wav,მამამისი ნიკოლას ბუშე იყო თასმის დიზაინერი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521184.wav,წარჩე დასახელებულია ძველ წყაროებში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521185.wav,"მდებარეობს გუდისის ქედის სამხრეთ კალთაზე, მდინარე პატარა ლიახვის მარჯვენა ნაპირას."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521189.wav,სერიალში აღწერილია მათი თავგადასავლები კოლორადოში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521195.wav,საკითხი საბოლოოდ ქართული მხარის სასარგებლოდ გადაწყდა და ხელოვნების ნიმუშები საქართველოს გადმოეცა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521196.wav,ჯვრის შეძენა შეიძლება ეკლესიაში; შეიძლება მისი ინდივიდუალური დამზადებაც მღვდლის ლოცვა-კურთხევით.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521241.wav,"თავდაპირველად, იგი გვევლინება, როგორც კეთილი პერსონაჟი, თუმცა თანდათანობით გამოიკვეთება მისი სიბოროტე."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521243.wav,ქალაქში განთავსებულია გერმანული საავტომობილო კომპანია აუდის სათავო ოფისი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521244.wav,ყველა მათგანი ცხრილის სათავეში მოექცა და რაღა თქმა უნდა მათვე შეხვდათ პრეტენდენტთა სამივე საგზური.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521246.wav,მათი კბენა იწვევს ნაკბენი ადგილის ანთებას.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521273.wav,"აზატ მოსე მეორე წელსაც შემოესია სამცხეს, მაგრამ ამჯერად უფრო ორგანიზებულ წინააღმდეგობას წააწყდა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521275.wav,"იგი იყო ავსტრიის ერცჰერცოგ კარლ ლუდვიგისა და მისი მეუღლის, ჰენრიეტა ნასაუ-ვაილბურგელის ქალიშვილი."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521293.wav,ეს აშლილობა უფრო ხშირად გვხვდება მამაკაცებში ვიდრე ქალბატონებში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521300.wav,"გავრცელებულია ევროპაში, აზიასა და ჩრდილოეთ აფრიკაში."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521302.wav,კალთები ძლიერ დანაწევრებული და გაშიშვლებულია.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521304.wav,"ცენტრალურ ნაწილზე გამოსახულია ფრიგიული ქუდი, რაც თავისუფლებისა და დამოუკიდებლობის ტრადიციული სიმბოლოა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521325.wav,წარმოადგენს მდინარე ნარინის მარცხენა შენაკადს ყირგიზეთის ნარინის ოლქში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521345.wav,"მდებარეობს აიდაჰოს შტატში, ბინგემის ოლქში."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521349.wav,"ნაგებობა მართლაც ქვაბში, მღვიმის სიღრმეში მოთავსებული მონასტრის შთაბეჭდილებას ახდენს."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521367.wav,იგი პლანეტის უხუცესი ადამიანის განხრით გინესის რეკორდების წიგნში მოხვედრის კანდიდატი იყო.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521371.wav,ეს ადგილი მდებარეობს ქალაქ კერნსის სიახლოვეს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521388.wav,"აფსიდის შუაში სარკმელია, მის გვერდებზე კი თითო ოთხკუთხა ნიშა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521389.wav,სოფელში შემორჩენილია ამავე სახელწოდების ციხესიმაგრე.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521391.wav,"მავზოლეუმის შიდა ინტერიერის მოხატულობის დიდი ნაწილი დაკარგულია, მაგრამ შემორჩენილია მოზაიკები და რამდენიმე ფრესკა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521407.wav,თავდაპირველად მონაწილეობას იღებდა სერიალებსა და მცირებიუჯეტიან ფილმებში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521428.wav,კომკავშირი წარმოადგენდა კომუნისტური პარტიის საიმედო რეზერვს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521431.wav,ანსამბლის ბიოგრაფიაში იყო მრავალი წარმატებული კონცერტი საქართველოში და მის საზღვრებს გარეთ.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521432.wav,უნივერსიტეტს გააჩნია მდიდარი საბუნებისმეტყველო ისტორიის მუზეუმი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521438.wav,სოფელში არის ეროზიის საწინააღმდეგო სადგური.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521440.wav,ხიდი განკუთვნილია ავტოტრანსპორტისა და ფეხით მოსიარულეებისათვის.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521465.wav,მესამე და მეოთხე სართულებზე სარკმელები ერთ ღერძზეა განლაგებული.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521466.wav,უძველესი წესით ხინკალი მზადდება მსხვილად დაკეპილი ხორცით.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521467.wav,თურქების დაპყრობით პოლიტიკას მავერანაჰრში მოჰყვა სამანიდების სახელმწიფოს სწრაფი დაცემა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521479.wav,არაბეთის ნახევარკუნძულზე მდებარეობს მსოფლიოს უდიდესი ნავთობის საბადოები.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521482.wav,არსებობს მოყვარული ფეხბურთელი და პროფესიონალი ფეხბურთელი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521487.wav,"ამ პერიოდის საუკეთესო ნახატია „საამი მონა ლიზა“, რომელიც ნორვეგიაში გაიყიდა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521507.wav,დასავლეთი კედელი კოშკებთან ერთად დღემდე შემორჩა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521528.wav,რომელმაც ერთმანეთთან უნდა დააკავშიროს დედაქალაქ ნიქოზია და ნიქოზიის საერთაშორისო აეროპორტი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521529.wav,მას აქვს სტეპური კლიმატი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521549.wav,ეს იყო მისი მესამე დისკი ჯენესისის დატოვების შემდეგ.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521551.wav,სხვა სცენები აბსურდულია და ერთმანეთთან შინაარსობრივად დაკავშირებული არ არის.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521552.wav,"რამდენიმე დღეში გერმანელებმა ააშენეს ხიდი, მაგრამ მათ სჭირდებოდათ კაპიტალური ნაგებობა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521555.wav,შემდგომი პერიოდი გაატარა კათოლიკურ მონასტერში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521557.wav,ამ ფენომენს ხშირად წრიულ მიგრაციას უწოდებენ.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521559.wav,"იცავდა ქუთაისის „ტორპედოს“, თბილისის „დინამოსა“ და საბჭოთა კავშირის ეროვნული ნაკრების ღირსებას."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521562.wav,აწარმოებდა წარმატებულ კამპანიებს ნიკეის იმპერიის წინააღმდეგ.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521568.wav,"აქვს ძვირფასი ბეწვი, რის გამოც აკლიმატიზებულია ბელარუსში, ყირგიზეთში და აზერბაიჯანში."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521571.wav,"ერთი ბანანი, მეორე ბანანი, მესამე."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521578.wav,"იცავდა ქუთაისის „ტორპედოს“, თბილისის „დინამოსა“ და საბჭოთა კავშირის ეროვნული ნაკრების ღირსებას."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521579.wav,დიდხანს შეუძლია უწყლოდ გაძლება.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521582.wav,ჩრდილოეთი ნაწილი კი ტროპიკულ დაბლობებს უკავია.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521583.wav,ხშირად საპარიკმახერო არის სილამაზის სალონის განუყოფელი ნაწილი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521584.wav,"ბორჯომის ხეობაში, მდინარე მტკვრის მარჯვენა ნაპირზე."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521586.wav,კიროსის დაბადების ზუსტი თარიღი უცნობია.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521587.wav,გვირგვინისა და პავილიონის წახნაგები განლაგებულია რამდენიმე რიგად.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521594.wav,გვერდებზე გარდიგარდმო მუქი ზოლები დასდევს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521595.wav,"ტკივილი გადის ორ-სამ დღეში, თმცა შეშუპება შესაძლოა გაქრეს რამდენიმე კვირაში."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521606.wav,მისი ვულკანური აქტივობები დაიწყო ცარცულ პერიოდში და გრძელდებოდა მესამეულ სისტემამდე.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521608.wav,"საქართველოში ცნობილია, როგორც მობუდარი ფრინველი."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521610.wav,სადინარის ბოლოში ღარის თავია დამაგრებული.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521623.wav,არის ვულკანოლოგიური სადგური და გეოფიზიკური ობსერვატორია.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521624.wav,"დედამიწიდან მისი ხილვა შესაძლებელია მაშინ, როდესაც კომეტა შიდა მზის სისტემაში ჩაივლის."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521629.wav,ვენესუელური ლიტერატურა ესპანური დაპყრობიდან იღებს სათავეს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521631.wav,წამყვანი როლი ენიჭება თამბაქოს მოყვანას.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521633.wav,ფილმი ამ რომანის მიხედვით გადაღებული ტრილოგიის ნაწილია.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521635.wav,"ძალიან კარგი, მაშინ ავიღოთ მეორე წრე და დავუმატოთ ამას."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521647.wav,ფილმი ფინანსურად წარმატებული აღმოჩნდა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521649.wav,აკლდამებში აღმოჩნდა ადამიანის ჩონჩხის მიმოფანტული ძვლები.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521667.wav,გათხრილი და შესწავლილია მეფეთა და დიდებულთა ბევრი უძველესი აკლდამა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521668.wav,ქუთაისის მიტროპოლიტ სვიმეონს ჰქონია.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521669.wav,ციხე კეტავდა ბზიფის ხეობას და გადასასვლელს მდინარეზე.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521670.wav,განვითარებული ჩანს ურწყავი მიწათმოქმედება.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521671.wav,"ამას გარდა, თვეს უწოდებენ კალენდარულ სისტემებში შემავალ დროის ერთეულს."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521672.wav,ოლქის ტერიტორიაზე იმყოფება ნგორონგოროს კრატერი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521686.wav,"ლამაზად ნაწერი, სამკაულებს მოკლებული ტექსტი მოწმობს, რომ მიქაელი თავისი საქმის დიდი ოსტატი იყო."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521687.wav,პრეზიდენტი არის გაიანას სახელმწიფოს მეთაური.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521693.wav,საქართველოში წეკოს გამოყენებას არ აქვს სამრეწველო მნიშვნელობა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521695.wav,"ბავშვობაში მშობლებმა ბიჭუნას „სნუპი“ გარეგნობის გამო შეარქვეს, თუმცა შინ ჩვეულებისამებრ კელვინს უწოდებდნენ."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521699.wav,"ევგენიოსის მონასტერში გამაგრდნენ, რომელიც აჯანყებულების ცენტრად გადაიქცა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521701.wav,ციხე აგებულია ქვით.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521702.wav,პატრიარქ იოსების მიხედით ეს ეკლესია ცნობილია როგორც ხარების ტაძარი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521708.wav,გადააქვს ინფექციური დაავადებები.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521723.wav,დახმარების მისაღებად დიპლომატიური მოლაპარაკება გამართა ოსმალეთთან.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521725.wav,გარკვეული პერიოდი ცხოვრობდა კონსტანტინოპოლში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521728.wav,სოფელში მდებარეობს ხუროთმოძღვრების ძეგლი დრანდის ეკლესია.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521729.wav,მთავარი საგუნდო სინაგოგის შენობას აქვს რუსეთის ფედერაციის რეგიონალური მნიშვნელობის კულტურული მემკვიდრეობის ძეგლის სტატუსი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521730.wav,"მამამისი ფრანგი იყო, დედა კი იტალიელი."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521755.wav,შეცვლაზე შესული ოლივერ ბირჰოფის დუბლით გერმანიამ რიგით მესამე ტიტული მოიგო.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521756.wav,ადგილობრივი პირობებისა და მოდრეიფე ყინულების გამო სანაპიროების აღწერა შეუძლებელი გახდა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521759.wav,"ლუვიელები მისდევდნენ მესაქონლეობას, მიწათმოქმედებას, ხელოსნობას."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521761.wav,იკვლევს მყარი დეფორმირებადი სხეულების მექანიკის სასაზღვრო ამოცანებს სხვადასხვა ველების გათვალისწინებით.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521762.wav,წლების მანძილზე იყო ჟურნალ-გაზეთების რედაქტორი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521763.wav,ბატაისკის ბიბლიოთეკის ისტორია სათავეს შორეულ წარსულში იღებს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521774.wav,გერმანელი მუტანტი ნაითქროლერი კათოლიკეა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521780.wav,მრავლდება თესლითა და ვეგეტატიურად.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521781.wav,"სოსო პაიჭაძის მოთხრობები თარგმნილია რუსულ, უკრაინულ, უნგრულ, ჩეხურ, გერმანულ, სერბულ ენებზე."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521782.wav,მას უამრავ ფილმში მიუღია მონაწილეობა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521784.wav,სახელი ეწოდა კელტური და ვალიური მითოლოგიის ავალონის მიხედვით.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521790.wav,გავრცელებულია ტროპიკულ და სუბტროპიკულ აფრიკაში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521805.wav,ჯგუფის გამოსახულება ვინილის ფირფიტის კონვერტზე სამგანზომილებიანი იყო.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521806.wav,ომის დასრულების შემდეგ აპირებდა სამხედრო სამსახურის გაგრძელებას სამხედრო ექიმის ან სამშვიდობო მისიის წევრის რანგში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521807.wav,აღმოსავლეთით იგი დასრულებულია.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521808.wav,ციხესიმაგრე ძლიერ დანგრეულია.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521816.wav,თრიალეთის ქედის აღმოსავლეთ კალთაზე.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521819.wav,თუმცა ბერძნულ მართლმადიდებელ ეკლესიას არასოდეს მოუხდენია მისი კანონიზაცია.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521832.wav,"არსებობს, უპირველეს ყოვლისა, აღმოსავლეთევროპული ჯიშები და პოპულაციები."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521834.wav,"ანტიგენური თვისებები ახასიათებს აგრეთვე გველის, მორიელის, ფუტკრის, ზოგიერთი ობობის შხამს."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521848.wav,"ბაზაში ერთიანდებოდა როგორც ადამიანთა გენეტიკური ინფორმაცია, ასევე მათი ინტელექტის განმსაზღვრელი სპეციალური ტესტების შედეგები."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521850.wav,იყო ჩილეს რადიკალური პარტიის ლიდერი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521869.wav,ისინი ბიჭებში მხოლოდ დამნაშავეებს ხედავენ.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521871.wav,გადაჭიმულია კონტინენტურ ევროპასა და ფრიზის კუნძულებს შორის.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521877.wav,ნაგებია ადგილობრივი წარმოშობის თლილი ქვით.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521881.wav,მუსიკას ადრეულ ასაკში ეუფლებოდა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521887.wav,ბეკი ბრაზდება ამ საყვედურის გამო და მეგობრებს შორის ნაპრალი ჩნდება წლების განმავლობაში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521891.wav,ვადამდელ საპრეზიდენტო არჩევნებში მხარს უჭერდა ლევან გაჩეჩილაძეს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521892.wav,საძირკველი გარედან გამაგრებულია რიყის ქვით.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521893.wav,მდებარეობს ქვეყნის ჩდილოეთ ნაწილში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521896.wav,პავლე ინგოროყვას ქუჩიდან დანიელ ჭონქაძის ქუჩამდე.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521910.wav,"მითითებული ხანგრძლივობა ეფუძნება ბუტლეგურ ჩანაწერებს, ვინაიდან ორიგინალური ჩანაწერი არ არსებობს."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521917.wav,"იყენებენ ხორცს, ტყავს, რქას."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521923.wav,მის ტერიტორიაზე მდებარეობს ქვეყანაში უდიდესი საზღვაო პორტი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521932.wav,მას შემდეგ მდგომარეობა კიდევ უფრო გაუარესდა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521934.wav,"თუმცა, შედეგად მრავალი მუსლიმი ადამიანი დაიღუპა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521936.wav,ეუბნებიან სასტუმროების სახელებს და ამა თუ იმ მომსახურების ფასებს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521948.wav,ხევის თავზე ციხეა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521949.wav,თუმცა ეს არარის ბოლომდე დაზუსტებული და სრული ჭეშმარიტება არ არის ამ ფიგურებთან მიმართებაში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521950.wav,მონღოლთმცოდნეობის განვითარებაში დიდი წვლილი შეაქვთ მონღოლ მეცნიერებს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521951.wav,"ყვავილები ფერად მეწამული ან ყვითელია, შეკრებილია საგველა ყვავილედებში."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521953.wav,იგი მსოფლიოში ერთ-ერთი ყველაზე ცნობილი და ავტორიტეტული ეკონომიკური ბეჭდვითი გამოცემაა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521954.wav,მდებარეობს დეპარტამენტის ჩრდილო-აღმოსავლეთით.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521963.wav,ისინი ქართულმა ეკლესიამ წმინდანებად შერაცხა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521966.wav,მშობლები არ იყვნენ დაკავებული აკადემიური საქმიანობით.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521977.wav,ქალაქი მდებარეობს სამხრეთ–აღმოსავლეთ ავსტრალიაში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521981.wav,"მოზამბიკს აქვს ორპარტიული სისტემა, რაც ნიშნავს იმას, რომ არსებობს ორი დომინანტური პოლიტიკური პარტია."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521989.wav,მაღალმთიან სტეპებში აწყობდნენ ორგანიზებულ ნადირობას.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521990.wav,საქართველოში სვასტიკა უძველესი ხანიდან არის ცნობილი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521991.wav,ეს მტაცებელი ხალხი თავისუფლად დათარეშობდა ყველგან.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521995.wav,იგი სამშობლოში ამავე წლის სექტემბერში ჩავიდა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36521999.wav,რუსეთის ფლოტმა შავ ზღვაში თავისუფალი ნაოსნობის უფლება მოიპოვა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36522009.wav,"ფრანკთა სამეფოს პირველი მმართველი გახდა ხლოდვიგი, მეროვინგთა დინასტიის დამაარსებელი."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36522011.wav,"კომპანიის ოფისები განლაგებულია ამერიკაში, ევროპაში, ავსტრალიასა და აზიაში."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_36522022.wav,იგი მოიცავს ბევრ ჩანაწერებს რეპეტიციებზე სტუდიაში და ფრაგმენტებს კონცერტებიდან.
